datetime,device,accx,accy,accz,gyrox,gyroy,gyroz,anglex,angley,anglez,magx,magy,magz
2024-06-18 15:31:47.380031,bearings,-0.0288,-0.0195,-0.9863,0.0,0.0,0.0,-178.901,1.708,-64.88,-3134,-1418,2872
2024-06-18 15:31:47.486773,bearings,-0.0298,-0.019,-0.9863,0.0,0.0,0.0,-178.901,1.708,-64.88,-3116,-1420,2885
2024-06-18 15:31:47.579297,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.714,-64.88,-3131,-1419,2870
2024-06-18 15:31:47.678916,bearings,-0.0298,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.714,-64.88,-3143,-1413,2873
2024-06-18 15:31:47.779249,bearings,-0.0298,-0.0195,-0.9849,0.0,0.0,0.0,-178.901,1.708,-64.88,-3104,-1419,2893
2024-06-18 15:31:47.879942,bearings,-0.0293,-0.0181,-0.9849,0.0,0.0,0.0,-178.901,1.708,-64.88,-3121,-1417,2879
2024-06-18 15:31:47.978199,bearings,-0.0303,-0.0186,-0.9849,0.0,0.0,0.0,-178.901,1.708,-64.88,-3131,-1431,2877
2024-06-18 15:31:48.078078,bearings,-0.0293,-0.019,-0.9854,0.0,0.0,0.0,-178.901,1.708,-64.88,-3147,-1412,2872
2024-06-18 15:31:48.189915,bearings,-0.0303,-0.019,-0.9854,0.0,0.0,0.0,-178.901,1.708,-64.88,-3123,-1432,2873
2024-06-18 15:31:48.277618,bearings,-0.0293,-0.019,-0.9858,0.0,0.0,0.0,-178.907,1.708,-64.88,-3098,-1432,2866
2024-06-18 15:31:48.377135,bearings,-0.0293,-0.0171,-0.9863,0.0,0.0,0.0,-178.907,1.708,-64.88,-3116,-1434,2876
2024-06-18 15:31:48.488596,bearings,-0.0293,-0.019,-0.9858,0.0,0.0,0.0,-178.907,1.708,-64.88,-3115,-1426,2881
2024-06-18 15:31:48.576555,bearings,-0.0293,-0.0186,-0.9854,0.0,0.0,0.0,-178.907,1.708,-64.88,-3141,-1427,2892
2024-06-18 15:31:48.676250,bearings,-0.0288,-0.0195,-0.9854,0.0,0.0,0.0,-178.907,1.708,-64.88,-3140,-1440,2906
2024-06-18 15:31:48.776135,bearings,-0.0293,-0.0186,-0.9863,0.0,0.0,0.0,-178.907,1.708,-64.88,-3145,-1434,2882
2024-06-18 15:31:48.875744,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.907,1.708,-64.88,-3117,-1424,2910
2024-06-18 15:31:48.975438,bearings,-0.0298,-0.0186,-0.9849,0.0,0.0,0.0,-178.907,1.708,-64.88,-3100,-1436,2893
2024-06-18 15:31:49.075191,bearings,-0.0288,-0.0181,-0.9858,0.0,0.0,0.0,-178.907,1.708,-64.88,-3119,-1431,2884
2024-06-18 15:31:49.174932,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.907,1.703,-64.88,-3111,-1424,2882
2024-06-18 15:31:49.274737,bearings,-0.0288,-0.0195,-0.9854,0.0,0.0,0.0,-178.907,1.703,-64.88,-3138,-1440,2862
2024-06-18 15:31:49.374491,bearings,-0.0288,-0.0186,-0.9854,0.0,0.0,0.0,-178.907,1.703,-64.88,-3146,-1443,2851
2024-06-18 15:31:49.474218,bearings,-0.0293,-0.019,-0.9854,0.0,0.0,0.0,-178.907,1.703,-64.88,-3148,-1420,2887
2024-06-18 15:31:49.573914,bearings,-0.0298,-0.0186,-0.9849,0.0,0.0,0.0,-178.907,1.703,-64.88,-3141,-1414,2881
2024-06-18 15:31:49.673553,bearings,-0.0293,-0.019,-0.9868,0.0,0.0,0.0,-178.907,1.703,-64.88,-3094,-1417,2869
2024-06-18 15:31:49.773328,bearings,-0.0293,-0.0181,-0.9863,0.0,0.0,0.0,-178.907,1.703,-64.88,-3132,-1412,2880
2024-06-18 15:31:49.872958,bearings,-0.0293,-0.019,-0.9858,0.0,0.0,0.0,-178.907,1.703,-64.88,-3104,-1423,2882
2024-06-18 15:31:49.972716,bearings,-0.0288,-0.0186,-0.9854,0.0,0.0,0.0,-178.907,1.703,-64.88,-3112,-1429,2877
2024-06-18 15:31:50.072459,bearings,-0.0298,-0.019,-0.9854,0.0,0.0,0.0,-178.907,1.703,-64.88,-3106,-1427,2870
2024-06-18 15:31:50.172218,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.907,1.703,-64.88,-3119,-1440,2885
2024-06-18 15:31:50.271993,bearings,-0.0298,-0.02,-0.9854,0.0,0.0,0.0,-178.907,1.703,-64.88,-3110,-1424,2880
2024-06-18 15:31:50.371777,bearings,-0.0293,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3118,-1428,2880
2024-06-18 15:31:50.471528,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3096,-1435,2878
2024-06-18 15:31:50.574861,bearings,-0.0293,-0.0186,-0.9858,0.0,0.0,0.0,-178.907,1.703,-64.88,-3131,-1418,2865
2024-06-18 15:31:50.671302,bearings,-0.0298,-0.02,-0.9868,0.0,0.0,0.0,-178.907,1.703,-64.88,-3105,-1425,2880
2024-06-18 15:31:50.775011,bearings,-0.0303,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3103,-1437,2872
2024-06-18 15:31:50.870461,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3106,-1420,2885
2024-06-18 15:31:50.972100,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3148,-1434,2883
2024-06-18 15:31:51.069833,bearings,-0.0293,-0.019,-0.9868,0.0,0.0,0.0,-178.901,1.703,-64.88,-3136,-1428,2867
2024-06-18 15:31:51.169678,bearings,-0.0293,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3146,-1429,2868
2024-06-18 15:31:51.269303,bearings,-0.0303,-0.019,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3124,-1428,2878
2024-06-18 15:31:51.369005,bearings,-0.0293,-0.0186,-0.9868,0.0,0.0,0.0,-178.901,1.703,-64.88,-3121,-1427,2873
2024-06-18 15:31:51.468769,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3166,-1434,2871
2024-06-18 15:31:51.568412,bearings,-0.0293,-0.0195,-0.9854,0.0,0.0,0.0,-178.901,1.703,-64.88,-3160,-1407,2877
2024-06-18 15:31:51.668188,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3139,-1412,2873
2024-06-18 15:31:51.767932,bearings,-0.0293,-0.0195,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3150,-1428,2887
2024-06-18 15:31:51.867607,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3156,-1424,2878
2024-06-18 15:31:51.967520,bearings,-0.0288,-0.0181,-0.9868,0.0,0.0,0.0,-178.901,1.703,-64.88,-3141,-1429,2867
2024-06-18 15:31:52.067042,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3158,-1437,2890
2024-06-18 15:31:52.166937,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.901,1.703,-64.88,-3158,-1423,2881
2024-06-18 15:31:52.266542,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3125,-1420,2867
2024-06-18 15:31:52.366230,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.896,1.703,-64.88,-3103,-1434,2890
2024-06-18 15:31:52.466085,bearings,-0.0298,-0.019,-0.9863,0.0,0.0,0.0,-178.896,1.703,-64.88,-3121,-1419,2884
2024-06-18 15:31:52.565815,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.896,1.703,-64.88,-3138,-1426,2877
2024-06-18 15:31:52.665564,bearings,-0.0293,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3170,-1432,2880
2024-06-18 15:31:52.765154,bearings,-0.0293,-0.019,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3133,-1427,2896
2024-06-18 15:31:52.864903,bearings,-0.0298,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.703,-64.88,-3130,-1420,2878
2024-06-18 15:31:52.964640,bearings,-0.0303,-0.019,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3119,-1440,2886
2024-06-18 15:31:53.064513,bearings,-0.0303,-0.0195,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3127,-1436,2883
2024-06-18 15:31:53.164260,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.896,1.708,-64.88,-3130,-1424,2880
2024-06-18 15:31:53.263874,bearings,-0.0288,-0.0195,-0.9863,0.0,0.0,0.0,-178.896,1.703,-64.88,-3136,-1418,2874
2024-06-18 15:31:53.363561,bearings,-0.0298,-0.0181,-0.9868,0.0,0.0,0.0,-178.896,1.703,-64.88,-3120,-1431,2902
2024-06-18 15:31:53.463347,bearings,-0.0298,-0.0195,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3105,-1425,2889
2024-06-18 15:31:53.563059,bearings,-0.0293,-0.02,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3095,-1433,2895
2024-06-18 15:31:53.662747,bearings,-0.0298,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3127,-1427,2894
2024-06-18 15:31:53.762561,bearings,-0.0293,-0.0181,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3115,-1435,2887
2024-06-18 15:31:53.862182,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3114,-1434,2877
2024-06-18 15:31:53.961934,bearings,-0.0288,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3139,-1427,2892
2024-06-18 15:31:54.061669,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3132,-1440,2885
2024-06-18 15:31:54.161389,bearings,-0.0298,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.703,-64.88,-3143,-1423,2867
2024-06-18 15:31:54.261071,bearings,-0.0303,-0.019,-0.9863,0.0,0.0,0.0,-178.901,1.703,-64.88,-3134,-1421,2861
2024-06-18 15:31:54.360813,bearings,-0.0303,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3131,-1429,2897
2024-06-18 15:31:54.460575,bearings,-0.0298,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3136,-1425,2876
2024-06-18 15:31:54.560266,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3144,-1419,2877
2024-06-18 15:31:54.660063,bearings,-0.0293,-0.019,-0.9854,0.0,0.0,0.0,-178.901,1.708,-64.88,-3114,-1428,2898
2024-06-18 15:31:54.759794,bearings,-0.0303,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.708,-64.88,-3112,-1413,2899
2024-06-18 15:31:54.859503,bearings,-0.0293,-0.0195,-0.9863,0.0,0.0,0.0,-178.901,1.708,-64.88,-3126,-1423,2882
2024-06-18 15:31:54.959216,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.708,-64.88,-3135,-1429,2877
2024-06-18 15:31:55.058968,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3114,-1433,2872
2024-06-18 15:31:55.158843,bearings,-0.0288,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3160,-1432,2872
2024-06-18 15:31:55.258489,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3189,-1426,2866
2024-06-18 15:31:55.358232,bearings,-0.0288,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3178,-1429,2899
2024-06-18 15:31:55.458103,bearings,-0.0298,-0.0186,-0.9868,0.0,0.0,0.0,-178.901,1.708,-64.88,-3172,-1428,2879
2024-06-18 15:31:55.557821,bearings,-0.0293,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3174,-1422,2889
2024-06-18 15:31:55.661743,bearings,-0.0303,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3167,-1426,2882
2024-06-18 15:31:55.766165,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3181,-1418,2876
2024-06-18 15:31:55.856933,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3166,-1422,2889
2024-06-18 15:31:55.956871,bearings,-0.0303,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3147,-1428,2892
2024-06-18 15:31:56.056487,bearings,-0.0298,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3132,-1427,2864
2024-06-18 15:31:56.156405,bearings,-0.0298,-0.0186,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3161,-1430,2861
2024-06-18 15:31:56.255896,bearings,-0.0298,-0.019,-0.9854,0.0,0.0,0.0,-178.901,1.708,-64.88,-3132,-1419,2895
2024-06-18 15:31:56.355613,bearings,-0.0288,-0.019,-0.9858,0.0,0.0,0.0,-178.901,1.708,-64.88,-3142,-1417,2875
2024-06-18 15:31:58.749226,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.714,-64.88,-3149,-1421,2888
2024-06-18 15:31:58.948641,bearings,-0.0298,-0.0186,-0.9863,0.0,0.0,0.0,-178.901,1.714,-64.88,-3129,-1417,2890
2024-06-18 15:32:01.441753,bearings,-0.0293,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.714,-64.88,-3139,-1427,2905
2024-06-18 15:32:02.638506,bearings,-0.0293,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.714,-64.88,-3091,-1410,2885
2024-06-18 15:32:03.041646,bearings,-0.0308,-0.02,-0.9863,0.0,0.0,0.0,-178.901,1.714,-64.88,-3085,-1428,2883
2024-06-18 15:32:03.336485,bearings,-0.0308,-0.02,-0.9863,0.0,0.0,0.0,-178.901,1.714,-64.88,-3114,-1423,2879
2024-06-18 15:32:03.436173,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.901,1.714,-64.88,-3114,-1412,2879
2024-06-18 15:32:33.852267,bearings,-0.0303,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.73,-64.88,-3210,-1467,2925
2024-06-18 15:32:39.935468,bearings,-0.0303,-0.0186,-0.9868,0.0,0.0,0.0,-178.907,1.725,-64.88,-3150,-1445,2919
2024-06-18 15:32:43.525471,bearings,-0.0303,-0.0186,-0.9868,0.0,0.0,0.0,-178.907,1.736,-64.88,-3164,-1449,2926
2024-06-18 15:32:50.306358,bearings,-0.0308,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.736,-64.88,-3170,-1448,2945
2024-06-18 15:33:00.477229,bearings,-0.0308,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.73,-64.88,-3185,-1455,2924
2024-06-18 15:33:00.776370,bearings,-0.0308,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.73,-64.88,-3176,-1440,2895
2024-06-18 15:33:01.374640,bearings,-0.0308,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.73,-64.88,-3228,-1455,2927
2024-06-18 15:33:03.468680,bearings,-0.0303,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.73,-64.88,-3176,-1440,2949
2024-06-18 15:33:03.568369,bearings,-0.0303,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.73,-64.88,-3212,-1439,2928
2024-06-18 15:33:10.847815,bearings,-0.0303,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.736,-64.88,-3151,-1454,2920
2024-06-18 15:33:11.745240,bearings,-0.0303,-0.0181,-0.9863,0.0,0.0,0.0,-178.901,1.736,-64.88,-3160,-1459,2905
2024-06-18 15:33:14.936144,bearings,-0.0303,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.741,-64.88,-3181,-1449,2931
2024-06-18 15:33:15.035820,bearings,-0.0303,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.741,-64.88,-3194,-1447,2914
2024-06-18 15:33:20.420314,bearings,-0.0308,-0.019,-0.9854,0.0,0.0,0.0,-178.901,1.741,-64.88,-3195,-1447,2905
2024-06-18 15:33:20.719534,bearings,-0.0308,-0.019,-0.9854,0.0,0.0,0.0,-178.901,1.741,-64.88,-3149,-1438,2929
2024-06-18 15:33:22.913155,bearings,-0.0303,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.741,-64.88,-3138,-1442,2923
2024-06-18 15:33:23.511508,bearings,-0.0303,-0.0186,-0.9854,0.0,0.0,0.0,-178.901,1.741,-64.88,-3167,-1445,2921
2024-06-18 15:33:25.505617,bearings,-0.0308,-0.0181,-0.9854,0.0,0.0,0.0,-178.907,1.741,-64.88,-3146,-1448,2900
2024-06-18 15:33:33.681407,bearings,-4.6553,3.6245,8.6211,0.0,0.0,0.0,-178.912,1.741,-64.88,-3183,-1439,2922
2024-06-18 15:33:34.279678,bearings,-0.0308,-0.019,-0.9858,0.0,0.0,0.0,-178.912,1.741,-64.88,-3243,-1447,2929
2024-06-18 15:33:35.775408,bearings,-0.0303,-0.019,-0.9849,0.0,0.0,0.0,-178.912,-49.213,9.701,-3266,-1446,2942
2024-06-18 15:33:36.672697,bearings,-0.0303,-0.019,-0.9863,0.0,0.0,0.0,-178.912,1.741,-64.88,-3211,-1457,2937
2024-06-18 15:33:38.367797,bearings,-0.0303,-0.019,-0.9863,0.0,0.0,0.0,-178.907,1.741,-64.88,-3203,-1454,2927
2024-06-18 15:33:41.059915,bearings,-0.0303,-0.019,-0.9858,0.0,0.0,0.0,-178.907,1.747,-64.88,-3271,-1446,2927
2024-06-18 15:34:02.498632,bearings,-4.6255,9.5146,-9.6162,0.0,0.0,0.0,-178.912,1.741,-64.88,-3188,-1441,2933
2024-06-18 15:34:02.997061,bearings,-4.6255,9.5146,-9.6162,0.0,0.0,0.0,-178.846,1.741,-65.259,-3191,-1384,2945
2024-06-18 15:34:56.938100,bearings,-4.6255,9.5146,-9.6162,0.0,0.0,0.0,-178.841,1.747,-66.286,-3121,-1379,2975
2024-06-18 15:35:05.511694,bearings,-4.6255,9.5146,-9.6162,0.0,0.0,0.0,-178.846,1.741,-66.286,-3156,-1379,2971
2024-06-18 15:35:05.810741,bearings,-4.6255,9.5146,-9.6162,0.0,0.0,0.0,-178.846,1.741,-66.286,-3156,-1372,2960
2024-06-18 15:35:06.109841,bearings,-4.6255,9.5146,-9.6162,0.0,0.0,0.0,-178.846,1.741,-66.286,-3208,-1368,2946
2024-06-18 15:35:06.907452,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.846,1.741,-66.286,-3240,-1381,2969
2024-06-18 15:35:48.781960,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.841,1.741,26.455,-3192,-1368,2952
2024-06-18 15:37:31.571012,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.835,1.747,-66.286,-3176,-1364,2981
2024-06-18 15:38:22.383791,bearings,-5.0303,3.4995,10.6831,0.0,0.0,0.0,-178.835,1.747,-66.286,-1361,157,20918
2024-06-18 15:38:43.756200,bearings,-5.0303,3.4995,10.6831,0.0,0.0,0.0,-178.835,1.747,-66.286,-3178,-1394,2978
2024-06-18 15:38:52.331228,bearings,-5.0303,3.4995,10.6831,0.0,0.0,288.269,-178.835,1.747,-66.286,-3172,-1363,2975
2024-06-18 15:40:54.835660,bearings,-0.0298,-0.02,-0.9858,0.0,0.0,765.625,-178.824,1.736,-74.13,-2940,3324,21760
2024-06-18 15:41:27.274663,bearings,-0.0298,-0.02,-0.9858,0.0,757.2632,-1986.9995,-178.824,1.736,-74.13,-2949,-773,3272
2024-06-18 15:41:53.897578,bearings,-0.0298,-0.02,-0.9858,0.0,0.0,0.0,-178.824,1.736,-74.13,-3303,-1386,2861
2024-06-18 15:41:54.894694,bearings,-0.0298,-0.02,-0.9858,0.0,0.0,0.0,-178.813,1.736,-67.352,-3315,-1392,2863
2024-06-18 15:41:56.290511,bearings,-0.0293,-0.02,-0.9863,0.0,0.0,0.0,-178.813,1.736,-67.352,-3259,-1383,2883
2024-06-18 15:41:57.187895,bearings,-0.0308,-0.0176,-0.9863,0.0,0.0,0.0,-178.813,1.736,-67.352,-3313,-1409,2868
2024-06-18 15:41:57.686482,bearings,-0.0308,-0.0176,-0.9863,0.0,0.0,0.0,-178.813,1.736,-67.352,-3328,-1397,2876
2024-06-18 15:41:58.583890,bearings,-0.0308,-0.0176,-0.9863,0.0,0.0,0.0,-178.813,1.736,-67.352,-3292,-1401,2867
2024-06-18 15:42:00.378800,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.813,1.736,-67.352,-3349,-1391,2903
2024-06-18 15:42:00.777697,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.813,1.736,-67.352,-3355,-1385,2873
2024-06-18 15:42:02.273375,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.819,1.747,-67.077,-3363,-1382,2886
2024-06-18 15:42:02.572472,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.819,1.747,-67.077,-3320,-1402,2886
2024-06-18 15:42:05.962889,bearings,-0.0303,-0.0205,-0.9858,0.0,0.0,0.0,-178.819,1.741,-67.077,-3343,-1401,2867
2024-06-18 15:42:06.361773,bearings,-0.0303,-0.0205,-0.9858,0.0,0.0,0.0,-178.819,1.741,-67.077,-3323,-1382,2874
2024-06-18 15:42:06.860377,bearings,-0.0303,-0.02,-0.9858,0.0,0.0,0.0,-178.819,1.741,-67.077,-3309,-1399,2886
2024-06-18 15:42:12.743622,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3323,-1390,2867
2024-06-18 15:42:13.341869,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3354,-1395,2870
2024-06-18 15:42:14.937136,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3269,-1391,2856
2024-06-18 15:42:15.335994,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3253,-1384,2884
2024-06-18 15:42:16.133577,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3306,-1371,2869
2024-06-18 15:42:25.108162,bearings,-0.0303,-0.0195,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3319,-1395,2867
2024-06-18 15:43:04.296015,bearings,-0.0303,-0.02,-0.9849,0.0,0.0,0.0,-178.83,1.741,-67.077,-3379,-1333,3000
2024-06-18 15:43:05.991185,bearings,-0.0293,-0.02,-0.9858,0.0,0.0,0.0,-178.824,1.741,-67.077,-3429,-1320,2979
2024-06-18 15:43:08.284716,bearings,-0.0293,-0.0181,-0.9858,0.0,0.0,0.0,-178.824,1.741,-67.077,-3499,-1320,2979
2024-06-18 15:43:08.783405,bearings,-0.0293,-0.0181,-0.9858,0.0,0.0,0.0,-178.824,1.741,-67.077,-3427,-1327,2970
2024-06-18 15:43:15.264805,bearings,-0.0298,-0.02,-0.9854,0.0,0.0,0.0,-178.824,1.736,-67.077,-3414,-1308,2978
2024-06-18 15:43:16.660768,bearings,-0.0298,-0.02,-0.9854,0.0,0.0,0.0,-178.824,1.736,-67.077,-3433,-1314,2974
2024-06-18 15:43:19.153540,bearings,-0.0298,-0.02,-0.9854,0.0,0.0,0.0,-178.83,1.741,-67.077,-3338,-1329,2990
2024-06-18 15:43:19.751733,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.83,1.741,-67.077,-3417,-1312,2959
2024-06-18 15:43:19.951233,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.83,1.741,-67.077,-3382,-1318,2985
2024-06-18 15:43:28.597040,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.83,1.741,-67.077,12532,20736,30132
2024-06-18 15:45:45.226462,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.83,1.741,-67.077,-2663,-982,2996
2024-06-18 15:46:21.018459,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.841,1.736,-68.604,-2705,-936,3107
2024-06-18 15:46:27.663589,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.841,1.736,-68.604,-2705,-936,3107
2024-06-18 15:46:29.161277,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,-178.841,1.736,-68.604,10748,-29696,-10159
2024-06-18 15:47:08.381496,bearings,-0.0303,-0.0195,-0.9858,0.0,0.0,0.0,2.109,-35.425,145.311,-3319,-1270,2950
2024-06-18 15:47:47.770623,bearings,-0.0298,-0.0195,-0.9854,0.0,281.25,1330.3223,-178.792,1.73,-67.923,-3346,-1286,2943
2024-06-18 15:47:49.864542,bearings,-0.0298,-0.0195,-0.9854,0.0,0.0,0.0,-178.786,1.73,-67.923,-3328,-1297,2953
2024-06-18 15:47:51.260534,bearings,-0.0298,-0.0195,-0.9854,0.0,0.0,0.0,-178.786,1.73,-67.923,-3339,-1293,2939
2024-06-18 15:47:52.357418,bearings,-0.0298,-0.0195,-0.9858,0.0,0.0,0.0,-178.786,1.725,-67.923,-3302,-1288,2937
2024-06-18 15:47:56.146605,bearings,-0.0293,-0.0195,-0.9858,0.0,0.0,0.0,-178.786,1.725,-67.923,-3381,-1284,2947
2024-06-18 15:47:56.246289,bearings,-0.0293,-0.0195,-0.9858,0.0,0.0,0.0,-178.786,1.725,-67.923,-3386,-1279,2968
2024-06-18 15:47:58.041106,bearings,-0.0293,-0.0195,-0.9858,0.0,0.0,0.0,-178.786,1.725,-67.923,-3317,-1300,2958
2024-06-18 15:47:58.140803,bearings,-0.0293,-0.0195,-0.9858,0.0,0.0,0.0,-178.786,1.725,-67.923,-3377,-1295,2953
2024-06-18 15:47:58.938513,bearings,-0.0293,-0.0195,-0.9858,0.0,0.0,0.0,-178.792,1.725,-67.923,-3340,-1298,2937
2024-06-18 15:48:02.228941,bearings,-0.0303,-0.0205,-0.9854,0.0,0.0,0.0,-178.792,1.73,-67.923,-3304,-1283,2987
2024-06-18 15:48:02.328590,bearings,-0.0303,-0.0205,-0.9854,0.0,0.0,0.0,-178.792,1.73,-67.923,-3288,-1284,2962
2024-06-18 15:48:05.220212,bearings,-0.0303,-0.0205,-0.9854,0.0,0.0,0.0,-178.792,1.73,-67.923,-3310,-1274,2970
2024-06-18 15:48:08.111891,bearings,-0.0303,-0.0215,-0.9849,0.0,0.0,0.0,-178.781,1.725,-67.923,-3362,-1287,2975
2024-06-18 15:48:09.009370,bearings,-0.0303,-0.0215,-0.9854,0.0,0.0,0.0,-178.775,1.725,-67.923,-3292,-1282,2976
2024-06-18 15:48:09.208765,bearings,-0.0303,-0.0215,-0.9854,0.0,0.0,0.0,-178.775,1.725,-67.923,-3301,-1284,2952
2024-06-18 15:48:18.082906,bearings,-0.0288,-0.0215,-0.9863,0.0,0.0,0.0,-178.786,1.725,-67.923,-3308,-1295,2957
2024-06-18 15:48:19.379041,bearings,-0.0303,-0.0215,-0.9854,0.0,0.0,0.0,-178.786,1.725,-67.923,-3290,-1279,2968
